PERMISSION NOTICE

The Microsoft “Terms of Use” (available at the www.microsoft.com website) govern all glossary terms in this document (“Glossary Terms”).  The following supplemental terms and conditions also apply.  If there is any conflict between the Terms of Use and the following terms and conditions, the following terms and conditions will take
Precedence over the Terms of Use.
         
1. No part of the Glossary Terms may be reproduced, adapted, distributed, or transmitted in any form or by any means, electronic, mechanical, or otherwise, including photocopying and entry into an information storage and/or retrieval system, for any purpose without the prior express consent of Microsoft Corporation. 

2. You may use the Glossary Terms in the development of any application software and you may also use the Glossary Terms for personal or non-commercial purposes only without the prior written consent of Microsoft Corporation, and only if all copies contain this Permission Notice and the Microsoft copyright notice in the Terms of Use.         
                                                                                                                                
3. You are not permitted to make any modifications, deletions or additions to the Glossary Terms.
 
4. Except as expressly set forth above, Microsoft’s publication of the Glossary Terms does not grant any rights to use, distribute, or implement any technology or intellectual property rights. All rights not expressly granted herein are expressly reserved by Microsoft.
"Source Term",,"Translation",,"String Category",,"Platform",,"Product",,"Version"
"game",,"spel",,"Text",,"All",,"Office Online Group",,""
"double curly loop",,"dubbele gekrulde lus",,"Text",,"All",,"Office Online Group",,""
"Don't show this dialog again.",,"Geef dit venster niet meer weer.",,"Text",,"All",,"Office Online Group",,""
"The Office Online Copy and Paste extension lets us access your clipboard so you can cut, copy, and paste multiple items. If you don't install it, you can still use these keyboard shortcuts: Cut = Ctrl + X",,"Met de uitbreiding Kopiëren en plakken in Office Online krijgen we toegang tot uw klembord, zodat u meerdere items kunt knippen, kopiëren en plakken. Als u de uitbreiding niet installeert, kunt u nog steeds deze sneltoetsen gebruiken: knippen = Ctrl + X",,"Text",,"All",,"Office Online Group",,""
"face positive",,"gezicht positief",,"Text",,"All",,"Office Online Group",,""
"Sami, Lule (Norway)",,"Sami, Lule (Noorwegen)",,"Text",,"All",,"Office Online Group",,""
"Norwegian (Bokmål)",,"Noors (Bokmål)",,"Text",,"All",,"Office Online Group",,""
"Turkmen",,"Turkmeens",,"Text",,"All",,"Office Online Group",,""
"W",,"W",,"Text",,"All",,"Office Online Group",,""
"Get started with {0}",,"Aan de slag met {0}",,"Text",,"All",,"Office Online Group",,""
"Incoming video",,"Binnenkomende video",,"Text",,"All",,"Office Online Group",,""
"E",,"D",,"Text",,"All",,"Office Online Group",,""
"anger symbol",,"woede",,"Text",,"All",,"Office Online Group",,""
"church",,"kerk",,"Text",,"All",,"Office Online Group",,""
"hamburger",,"hamburger",,"Text",,"All",,"Office Online Group",,""
"Some of your comments have not yet finished saving. Are you sure you want to discard those comments?",,"Niet al uw opmerkingen zijn opgeslagen. Weet u zeker dat u deze opmerkingen wilt verwijderen?",,"Text",,"All",,"Office Online Group",,""
"{0} other people are here",,"Er zijn hier {0} andere personen",,"Text",,"All",,"Office Online Group",,""
"SL",,"SL",,"Text",,"All",,"Office Online Group",,""
"W",,"V",,"Text",,"All",,"Office Online Group",,""
"waxing crescent moon",,"wassende halvemaan",,"Text",,"All",,"Office Online Group",,""
"unlocked",,"geopend hangslot",,"Text",,"All",,"Office Online Group",,""
"tomato",,"tomaat",,"Text",,"All",,"Office Online Group",,""
"tumbler glass",,"tumblerglas",,"Text",,"All",,"Office Online Group",,""
"10pt",,"10pt",,"Text",,"All",,"Office Online Group",,""
"OV",,"N",,"Text",,"All",,"Office Online Group",,""
"R",,"J",,"Text",,"All",,"Office Online Group",,""
"Spanish",,"Spaans",,"Text",,"All",,"Office Online Group",,""
"If you'd like to be the first, select some text and click New Comment.",,"Als u de eerste wilt zijn, selecteert u tekst en klikt u op Nieuwe opmerking.",,"Text",,"All",,"Office Online Group",,""
"Tibetan (PRC)",,"Tibetaans (Volksrepubliek China)",,"Text",,"All",,"Office Online Group",,""
"Are you sure you want to delete this comment and all of its replies?",,"Weet u zeker dat u deze opmerking en alle bijbehorende antwoorden wilt verwijderen?",,"Text",,"All",,"Office Online Group",,""
"Error loading add-ins",,"Fout bij het laden van invoegtoepassingen",,"Text",,"All",,"Office Online Group",,""
"Pictures from {0}",,"Foto's van {0}",,"Text",,"All",,"Office Online Group",,""
"tear-off calendar",,"scheurkalender",,"Text",,"All",,"Office Online Group",,""
"squid",,"inktvis",,"Text",,"All",,"Office Online Group",,""
"clipboard",,"klembord",,"Text",,"All",,"Office Online Group",,""
"lizard",,"hagedis",,"Text",,"All",,"Office Online Group",,""
"no one under eighteen",,"Niemand onder de 18",,"Text",,"All",,"Office Online Group",,""
"Japanese symbol for beginner",,"groen en geel blad",,"Text",,"All",,"Office Online Group",,""
"carousel horse",,"draaimolenpaard",,"Text",,"All",,"Office Online Group",,""
"closed umbrella",,"dichte paraplu",,"Text",,"All",,"Office Online Group",,""
"speak-no-evil monkey",,"geen kwaad spreken",,"Text",,"All",,"Office Online Group",,""
"white question mark",,"wit vraagteken",,"Text",,"All",,"Office Online Group",,""
"four o'clock",,"4 uur",,"Text",,"All",,"Office Online Group",,""
"bow and arrow",,"pijl en boog",,"Text",,"All",,"Office Online Group",,""
"Account Information Needed",,"Accountgegevens vereist",,"Text",,"All",,"Office Online Group",,""
"Your PDF is ready to print.",,"De PDF is klaar om te worden afgedrukt.",,"Text",,"All",,"Office Online Group",,""
"Slide content is unknown",,"Inhoud van dia is onbekend",,"Text",,"All",,"Office Online Group",,""
"G",,"G",,"Text",,"All",,"Office Online Group",,""
"wrapped gift",,"ingepakt cadeau",,"Text",,"All",,"Office Online Group",,""
"shrimp",,"garnaal",,"Text",,"All",,"Office Online Group",,""
"tool",,"gereedschap",,"Text",,"All",,"Office Online Group",,""
"sports medal",,"sportmedaille",,"Text",,"All",,"Office Online Group",,""
"bottle with popping cork",,"fles met knallende kurk",,"Text",,"All",,"Office Online Group",,""
"horse",,"paard",,"Text",,"All",,"Office Online Group",,""
"repeat single button",,"knop voor één herhalen",,"Text",,"All",,"Office Online Group",,""
"Just start typing!",,"Begin gewoon met typen.",,"Text",,"All",,"Office Online Group",,""
"{0} pt",,"{0} pt",,"Text",,"All",,"Office Online Group",,""
"no pedestrians",,"geen voetgangers",,"Text",,"All",,"Office Online Group",,""
"oncoming automobile",,"naderende auto",,"Text",,"All",,"Office Online Group",,""
"animal mammal",,"dier zoogdier",,"Text",,"All",,"Office Online Group",,""
"chicken",,"kip",,"Text",,"All",,"Office Online Group",,""
"musical score",,"notenschift",,"Text",,"All",,"Office Online Group",,""
"incoming envelope",,"inkomende post",,"Text",,"All",,"Office Online Group",,""
"Warnings",,"Waarschuwingen",,"Text",,"All",,"Office Online Group",,""
"Open PDF",,"PDF openen",,"Text",,"All",,"Office Online Group",,""
"Recently Used",,"Onlangs gebruikt",,"Text",,"All",,"Office Online Group",,""
"ten o'clock",,"10 uur",,"Text",,"All",,"Office Online Group",,""
"woman dancing",,"dansende vrouw",,"Text",,"All",,"Office Online Group",,""
"This is an embedded {0} {doctype}, powered by {1}.",,"Dit is een ingesloten {0}-{doctype}bestand dat mogelijk is gemaakt door {1}.",,"Text",,"All",,"Office Online Group",,""
"To rename this file we need you to get permission to rename (usually this comes with permission to delete or move a file).",,"Om de naam van dit bestand te wijzigen, moet u een machtiging voor het wijzigen van namen aanvragen (deze wordt meestal gelijk gegeven met de machtiging om bestanden te verwijderen of verplaatsen).",,"Text",,"All",,"Office Online Group",,""
"Where's the Save Button?",,"Waar is de knop Opslaan?",,"Text",,"All",,"Office Online Group",,""
"{webappshort} will make a copy of your PDF and convert it to a Word document for you to edit.",,"In {webappshort} wordt een kopie van uw PDF-bestand gemaakt en geconverteerd naar een Word-document zodat u dit kunt bewerken.",,"Text",,"All",,"Office Online Group",,""
"Destination folder: '{0}'",,"Doelmap: {0}",,"Text",,"All",,"Office Online Group",,""
"AO",,"PN",,"Text",,"All",,"Office Online Group",,""
"Persian",,"Perzisch",,"Text",,"All",,"Office Online Group",,""
"R",,"I",,"Text",,"All",,"Office Online Group",,""
"{0}+F6 or {0}+Shift+F6",,"{0}+F6 of {0}+Shift+F6",,"Text",,"All",,"Office Online Group",,""
"Meet now",,"Nu vergaderen",,"Text",,"All",,"Office Online Group",,""
"The Accessibility Checker inspected your document for all issues that can be fixed in the browser. For a complete inspection, open your document in the desktop app.",,"Het document is met Toegankelijkheidscontrole gecontroleerd op alle problemen die in de browser kunnen worden opgelost. Voor een volledige controle opent u het document in de desktop-app.",,"Text",,"All",,"Office Online Group",,""
"ferris wheel",,"reuzenrad",,"Text",,"All",,"Office Online Group",,""
"currency exchange",,"geld wisselen",,"Text",,"All",,"Office Online Group",,""
"anchor",,"anker",,"Text",,"All",,"Office Online Group",,""
"Move",,"Verplaatsen",,"Text",,"All",,"Office Online Group",,""
"skis",,"skis",,"Text",,"All",,"Office Online Group",,""
"search for emojis",,"Zoeken naar emojis",,"Text",,"All",,"Office Online Group",,""
"shopping cart",,"winkelwagen",,"Text",,"All",,"Office Online Group",,""
"ledger",,"grootboek",,"Text",,"All",,"Office Online Group",,""
""Japanese ""open for business"" button"",,"vierkant ideogram voor 'geopend'",,"Text",,"All",,"Office Online Group",,""
"game die",,"dobbelsteen",,"Text",,"All",,"Office Online Group",,""
"shooting star",,"vallende ster",,"Text",,"All",,"Office Online Group",,""
"snail",,"slak",,"Text",,"All",,"Office Online Group",,""
"Sami, Northern (Norway)",,"Sami, Noordelijk (Noorwegen)",,"Text",,"All",,"Office Online Group",,""
"A",,"A",,"Text",,"All",,"Office Online Group",,""
"English (U.K.)",,"Engels (Verenigd Koninkrijk)",,"Text",,"All",,"Office Online Group",,""
"AG",,"AG",,"Text",,"All",,"Office Online Group",,""
"Bangla (India)",,"Bengaals (India)",,"Text",,"All",,"Office Online Group",,""
"Recently Used Fonts",,"Laatst gebruikte lettertypen",,"Text",,"All",,"Office Online Group",,""
"{webappshort} Reading View Accessibility",,"Toegankelijkheid van leesweergave voor {webappshort}",,"Text",,"All",,"Office Online Group",,""
"tropical fish",,"tropische vis",,"Text",,"All",,"Office Online Group",,""
"white exclamation mark",,"wit uitroepteken",,"Text",,"All",,"Office Online Group",,""
"twelve o'clock",,"12 uur",,"Text",,"All",,"Office Online Group",,""
"B",,"B",,"Text",,"All",,"Office Online Group",,""
"F",,"V",,"Text",,"All",,"Office Online Group",,""
"P",,"P",,"Text",,"All",,"Office Online Group",,""
"vulcan salute",,"vulcangroet",,"Text",,"All",,"Office Online Group",,""
"volcano",,"vulkaan",,"Text",,"All",,"Office Online Group",,""
"sparkling heart",,"glinsterend hart",,"Text",,"All",,"Office Online Group",,""
"B",,"V",,"Text",,"All",,"Office Online Group",,""
"Your browser can't access the clipboard, so use these shortcuts:",,"Het klembord kan niet worden geopend in uw browser. Gebruik daarom deze sneltoetsen:",,"Text",,"All",,"Office Online Group",,""
"Cut = {0} + X",,"Knippen = {0} + X",,"Text",,"All",,"Office Online Group",,""
"PDF",,"PDF",,"Text",,"All",,"Office Online Group",,""
"Slide",,"Dia",,"Text",,"All",,"Office Online Group",,""
"Insert Picture",,"Afbeelding invoegen",,"Text",,"All",,"Office Online Group",,""
"DT",,"V",,"Text",,"All",,"Office Online Group",,""
"Sami, Skolt (Finland)",,"Sami, Skolt (Finland)",,"Text",,"All",,"Office Online Group",,""
"H",,"R",,"Text",,"All",,"Office Online Group",,""
"Wolof",,"Wolof",,"Text",,"All",,"Office Online Group",,""
"Arabic (Oman)",,"Arabisch (Oman)",,"Text",,"All",,"Office Online Group",,""
"{0} px",,"{0} px",,"Text",,"All",,"Office Online Group",,""
"Please choose a file.",,"Kies een bestand.",,"Text",,"All",,"Office Online Group",,""
"Bangla (Bangladesh)",,"Bengaals (Bangladesh)",,"Text",,"All",,"Office Online Group",,""
"Assamese",,"Assamees",,"Text",,"All",,"Office Online Group",,""
"N",,"MN",,"Text",,"All",,"Office Online Group",,""
"F",,"E",,"Text",,"All",,"Office Online Group",,""
"penguin",,"pinguïn",,"Text",,"All",,"Office Online Group",,""
"heart with arrow",,"hart met pijl",,"Text",,"All",,"Office Online Group",,""
"kiss",,"kus",,"Text",,"All",,"Office Online Group",,""
"dragon",,"draak",,"Text",,"All",,"Office Online Group",,""
"Book",,"Map",,"Text",,"All",,"Office Online Group",,""
"sneezing face",,"niezend gezicht",,"Text",,"All",,"Office Online Group",,""
"restroom",,"toiletsymbool",,"Text",,"All",,"Office Online Group",,""
"Taurus",,"stier (sterrenbeeld)",,"Text",,"All",,"Office Online Group",,""
"tram car",,"tramwagon",,"Text",,"All",,"Office Online Group",,""
"C",,"K",,"Text",,"All",,"Office Online Group",,""
"Spanish (Dominican Republic)",,"Spaans (Dominicaanse Republiek)",,"Text",,"All",,"Office Online Group",,""
"AL",,"II",,"Text",,"All",,"Office Online Group",,""
"Please type in your comment",,"Typ uw opmerking",,"Text",,"All",,"Office Online Group",,""
"L",,"L",,"Text",,"All",,"Office Online Group",,""
"{0}, folder name: {1}",,"{0}, mapnaam: {1}",,"Text",,"All",,"Office Online Group",,""
"Cherokee",,"Cherokee",,"Text",,"All",,"Office Online Group",,""
"Save a copy to {onedrive}.",,"Sla een kopie op in {onedrive}.",,"Text",,"All",,"Office Online Group",,""
"D",,"D",,"Text",,"All",,"Office Online Group",,""
"O",,"T",,"Text",,"All",,"Office Online Group",,""
"SI",,"SI",,"Text",,"All",,"Office Online Group",,""
"Hausa",,"Hausa",,"Text",,"All",,"Office Online Group",,""
"Ukrainian",,"Oekraïens",,"Text",,"All",,"Office Online Group",,""
"B",,"O",,"Text",,"All",,"Office Online Group",,""
"F",,"A",,"Text",,"All",,"Office Online Group",,""
"Indonesian",,"Indonesisch",,"Text",,"All",,"Office Online Group",,""
"Uzbek (Latin)",,"Oezbeeks (Latijns)",,"Text",,"All",,"Office Online Group",,""
"Go back",,"Terug",,"Text",,"All",,"Office Online Group",,""
"Italian (Switzerland)",,"Italiaans (Zwitserland)",,"Text",,"All",,"Office Online Group",,""
"Corsican",,"Corsicaans",,"Text",,"All",,"Office Online Group",,""
"roasted sweet potato",,"gepofte zoete aardappel",,"Text",,"All",,"Office Online Group",,""
"Scorpius",,"schorpioen (sterrenbeeld)",,"Text",,"All",,"Office Online Group",,""
"Sindhi (Devanagari)",,"Sindhi (Devanagari)",,"Text",,"All",,"Office Online Group",,""
"Yiddish",,"Jiddisch",,"Text",,"All",,"Office Online Group",,""
"sleeping face",,"slapend gezicht",,"Text",,"All",,"Office Online Group",,""
"person shrugging",,"schouders ophalen",,"Text",,"All",,"Office Online Group",,""
"person frowning",,"fronsend persoon",,"Text",,"All",,"Office Online Group",,""
"Galician",,"Galicisch",,"Text",,"All",,"Office Online Group",,""
"X",,"O",,"Text",,"All",,"Office Online Group",,""
"Norwegian (Nynorsk)",,"Noors (Nynorsk)",,"Text",,"All",,"Office Online Group",,""
"Spanish (Bolivia)",,"Spaans (Bolivia)",,"Text",,"All",,"Office Online Group",,""
"Spanish (International Sort)",,"Spaans (Internationaal gesorteerd)",,"Text",,"All",,"Office Online Group",,""
"person getting massage",,"gezichtsmassage",,"Text",,"All",,"Office Online Group",,""
"performing arts",,"toneelkunsten",,"Text",,"All",,"Office Online Group",,""
"microphone",,"microfoon",,"Text",,"All",,"Office Online Group",,""
"More Office Online accessibility help",,"Meer Help voor toegankelijkheid voor Office Online",,"Text",,"All",,"Office Online Group",,""
"tiger face",,"tijgergezicht",,"Text",,"All",,"Office Online Group",,""
"red triangle pointed down",,"rode driehoek omlaag",,"Text",,"All",,"Office Online Group",,""
"T",,"B",,"Text",,"All",,"Office Online Group",,""
"tired face",,"vermoeid gezicht",,"Text",,"All",,"Office Online Group",,""
"FG",,"TL",,"Text",,"All",,"Office Online Group",,""
"Lithuanian",,"Litouws",,"Text",,"All",,"Office Online Group",,""
"frowning face with open mouth",,"fronsend gezicht met open mond",,"Text",,"All",,"Office Online Group",,""
"black circle",,"zwarte cirkel",,"Text",,"All",,"Office Online Group",,""
""Japanese ""discount"" button"",,"vierkant ideogram voor 'korting'",,"Text",,"All",,"Office Online Group",,""
""Japanese ""acceptable"" button"",,"rond ideogram voor 'acceptabel'",,"Text",,"All",,"Office Online Group",,""
"black square button",,"zwarte vierkante knop",,"Text",,"All",,"Office Online Group",,""
"flower playing cards",,"speelkaarten",,"Text",,"All",,"Office Online Group",,""
"small blue diamond",,"kleine blauwe ruit",,"Text",,"All",,"Office Online Group",,""
"Alt+{0}",,"Alt+{0}",,"Text",,"All",,"Office Online Group",,""
"L",,"A",,"Text",,"All",,"Office Online Group",,""
"Viewing is not currently available. We are working on it though.",,"Weergeven is momenteel niet beschikbaar. Hier wordt aan gewerkt.",,"Text",,"All",,"Office Online Group",,""
"English (Singapore)",,"Engels (Singapore)",,"Text",,"All",,"Office Online Group",,""
"Collapse",,"Samenvouwen",,"Text",,"All",,"Office Online Group",,""
"A",,"I",,"Text",,"All",,"Office Online Group",,""
"N",,"G",,"Text",,"All",,"Office Online Group",,""
"Kiswahili",,"Kiswahili",,"Text",,"All",,"Office Online Group",,""
"Kannada",,"Kannada",,"Text",,"All",,"Office Online Group",,""
"Whiteboard",,"Whiteboard",,"Text",,"All",,"Office Online Group",,""
"Slide Note Prompt is unknown",,"Prompt voor notitie van dia is onbekend",,"Text",,"All",,"Office Online Group",,""
"There is no slide title",,"De dia heeft geen titel",,"Text",,"All",,"Office Online Group",,""
"Current online folder",,"Huidige onlinemap",,"Text",,"All",,"Office Online Group",,""
"deciduous tree",,"bladeren verliezende boom",,"Text",,"All",,"Office Online Group",,""
"drooling face",,"kwijlend gezicht",,"Text",,"All",,"Office Online Group",,""
"person in bed",,"persoon in bed",,"Text",,"All",,"Office Online Group",,""
"person rowing boat",,"roeiboot",,"Text",,"All",,"Office Online Group",,""
"face role",,"gezicht rol",,"Text",,"All",,"Office Online Group",,""
"old man",,"oudere man",,"Text",,"All",,"Office Online Group",,""
"It's just you here now",,"U bent de enige die momenteel bewerkt",,"Text",,"All",,"Office Online Group",,""
"Save a Copy",,"Een kopie opslaan",,"Text",,"All",,"Office Online Group",,""
"camera",,"camera",,"Text",,"All",,"Office Online Group",,""
"antenna bars",,"mobiel signaal",,"Text",,"All",,"Office Online Group",,""
"loudspeaker",,"luidspreker",,"Text",,"All",,"Office Online Group",,""
"OK hand",,"OK-teken",,"Text",,"All",,"Office Online Group",,""
"creature face",,"wezen gezicht",,"Text",,"All",,"Office Online Group",,""
"bride with veil",,"bruid",,"Text",,"All",,"Office Online Group",,""
"leaf fluttering in wind",,"blad in de wind",,"Text",,"All",,"Office Online Group",,""
"calendar",,"kalender",,"Text",,"All",,"Office Online Group",,""
"collision",,"botsing",,"Text",,"All",,"Office Online Group",,""
"boy",,"jongen",,"Text",,"All",,"Office Online Group",,""
"memo",,"memo",,"Text",,"All",,"Office Online Group",,""
"money bag",,"zak met geld",,"Text",,"All",,"Office Online Group",,""
"menorah",,"menora",,"Text",,"All",,"Office Online Group",,""
"inbox tray",,"postvak in",,"Text",,"All",,"Office Online Group",,""
"ATM sign",,"pinautomaat",,"Text",,"All",,"Office Online Group",,""
"baby angel",,"baby-engel",,"Text",,"All",,"Office Online Group",,""
"cat faces",,"kattengezichten",,"Text",,"All",,"Office Online Group",,""
"glasses",,"bril",,"Text",,"All",,"Office Online Group",,""
"construction",,"bouwwerkzaamheden",,"Text",,"All",,"Office Online Group",,""
"convenience store",,"supermarkt",,"Text",,"All",,"Office Online Group",,""
"AB button (blood type)",,"bloedgroep AB",,"Text",,"All",,"Office Online Group",,""
"disappointed face",,"teleurgesteld gezicht",,"Text",,"All",,"Office Online Group",,""
"banana",,"banaan",,"Text",,"All",,"Office Online Group",,""
"globe with meridians",,"wereldbol met meridianen",,"Text",,"All",,"Office Online Group",,""
"guitar",,"gitaar",,"Text",,"All",,"Office Online Group",,""
"fox face",,"vossengezicht",,"Text",,"All",,"Office Online Group",,""
"hot beverage",,"warme drank",,"Text",,"All",,"Office Online Group",,""
"animal bug",,"dier insect",,"Text",,"All",,"Office Online Group",,""
"butterfly",,"vlinder",,"Text",,"All",,"Office Online Group",,""
"computer disk",,"minidisc",,"Text",,"All",,"Office Online Group",,""
"green heart",,"groen hart",,"Text",,"All",,"Office Online Group",,""
"bright button",,"knop voor hogere helderheid",,"Text",,"All",,"Office Online Group",,""
"plant flower",,"plant bloem",,"Text",,"All",,"Office Online Group",,""
"small orange diamond",,"kleine oranje ruit",,"Text",,"All",,"Office Online Group",,""
"old woman",,"oudere vrouw",,"Text",,"All",,"Office Online Group",,""
"sake",,"sake",,"Text",,"All",,"Office Online Group",,""
"moai",,"moai-beeld",,"Text",,"All",,"Office Online Group",,""
"mountain cableway",,"bergkabelbaan",,"Text",,"All",,"Office Online Group",,""
"panda face",,"pandagezicht",,"Text",,"All",,"Office Online Group",,""
"people wrestling",,"worstelaars",,"Text",,"All",,"Office Online Group",,""
"pouting face",,"pruilend gezicht",,"Text",,"All",,"Office Online Group",,""
"family",,"gezin",,"Text",,"All",,"Office Online Group",,""
"chestnut",,"kastanje",,"Text",,"All",,"Office Online Group",,""
"disappointed but relieved face",,"teleurgesteld maar opgelucht gezicht",,"Text",,"All",,"Office Online Group",,""
"egg",,"ei",,"Text",,"All",,"Office Online Group",,""
"face without mouth",,"gezicht zonder mond",,"Text",,"All",,"Office Online Group",,""
"chocolate bar",,"chocoladereep",,"Text",,"All",,"Office Online Group",,""
"confounded face",,"onthutst gezicht",,"Text",,"All",,"Office Online Group",,""
"euro banknote",,"eurobiljet",,"Text",,"All",,"Office Online Group",,""
"hourglass with flowing sand",,"zandloper met stromend zand",,"Text",,"All",,"Office Online Group",,""
"ice hockey",,"ijshockeystick en puck",,"Text",,"All",,"Office Online Group",,""
"face with steam from nose",,"gezicht met stoom uit neus",,"Text",,"All",,"Office Online Group",,""
"fire engine",,"brandweerauto",,"Text",,"All",,"Office Online Group",,""
"exclamation mark",,"uitroepteken",,"Text",,"All",,"Office Online Group",,""
"princess",,"prinses",,"Text",,"All",,"Office Online Group",,""
"kiss mark",,"kusafdruk",,"Text",,"All",,"Office Online Group",,""
"input Latin lowercase",,"kleine letters",,"Text",,"All",,"Office Online Group",,""
"mountain railway",,"bergspoor",,"Text",,"All",,"Office Online Group",,""
"other symbols",,"overige symbolen",,"Text",,"All",,"Office Online Group",,""
"neutral face",,"neutraal gezicht",,"Text",,"All",,"Office Online Group",,""
"monkey",,"aap",,"Text",,"All",,"Office Online Group",,""
"kiwi fruit",,"kiwi",,"Text",,"All",,"Office Online Group",,""
"person pouting",,"pruilend persoon",,"Text",,"All",,"Office Online Group",,""
"deer",,"hert",,"Text",,"All",,"Office Online Group",,""
"metro",,"metro",,"Text",,"All",,"Office Online Group",,""
"new moon",,"nieuwe maan",,"Text",,"All",,"Office Online Group",,""
"potable water",,"drinkwater",,"Text",,"All",,"Office Online Group",,""
"drum",,"trommel",,"Text",,"All",,"Office Online Group",,""
"construction worker",,"bouwvakker",,"Text",,"All",,"Office Online Group",,""
"person walking",,"voetganger",,"Text",,"All",,"Office Online Group",,""
"railway car",,"treinwagon",,"Text",,"All",,"Office Online Group",,""
"smiling face with open mouth & smiling eyes",,"lachend gezicht met open mond en lachende ogen",,"Text",,"All",,"Office Online Group",,""
"woman's hat",,"dameshoed",,"Text",,"All",,"Office Online Group",,""
"high-speed train with bullet nose",,"hogesnelheidstrein met kogelneus",,"Text",,"All",,"Office Online Group",,""
"spoon",,"lepel",,"Text",,"All",,"Office Online Group",,""
"sleepy face",,"slaperig gezicht",,"Text",,"All",,"Office Online Group",,""
"X",,"X",,"Text",,"All",,"Office Online Group",,""
"Content Not Found",,"Inhoud niet gevonden",,"Text",,"All",,"Office Online Group",,""
"C",,"L",,"Text",,"All",,"Office Online Group",,""
"Restart",,"Opnieuw starten",,"Text",,"All",,"Office Online Group",,""
"FS",,"TE",,"Text",,"All",,"Office Online Group",,""
"What kind of feedback do you have?",,"Wat voor soort feedback hebt u?",,"Text",,"All",,"Office Online Group",,""
"woman's clothes",,"dameskleding",,"Text",,"All",,"Office Online Group",,""
"wolf face",,"wolvengezicht",,"Text",,"All",,"Office Online Group",,""
"Didn't print correctly?",,"Niet goed afgedrukt?",,"Text",,"All",,"Office Online Group",,""
"medical",,"medisch",,"Text",,"All",,"Office Online Group",,""
"Spanish (Nicaragua)",,"Spaans (Nicaragua)",,"Text",,"All",,"Office Online Group",,""
"speech balloon",,"spraakballon",,"Text",,"All",,"Office Online Group",,""
"notebook",,"notitieblok",,"Text",,"All",,"Office Online Group",,""
