PERMISSION NOTICE

The Microsoft “Terms of Use” (available at the www.microsoft.com website) govern all glossary terms in this document (“Glossary Terms”).  The following supplemental terms and conditions also apply.  If there is any conflict between the Terms of Use and the following terms and conditions, the following terms and conditions will take
Precedence over the Terms of Use.
         
1. No part of the Glossary Terms may be reproduced, adapted, distributed, or transmitted in any form or by any means, electronic, mechanical, or otherwise, including photocopying and entry into an information storage and/or retrieval system, for any purpose without the prior express consent of Microsoft Corporation. 

2. You may use the Glossary Terms in the development of any application software and you may also use the Glossary Terms for personal or non-commercial purposes only without the prior written consent of Microsoft Corporation, and only if all copies contain this Permission Notice and the Microsoft copyright notice in the Terms of Use.         
                                                                                                                                
3. You are not permitted to make any modifications, deletions or additions to the Glossary Terms.
 
4. Except as expressly set forth above, Microsoft’s publication of the Glossary Terms does not grant any rights to use, distribute, or implement any technology or intellectual property rights. All rights not expressly granted herein are expressly reserved by Microsoft.
"Source Term",,"Translation",,"String Category",,"Platform",,"Product",,"Version"
"Close",,"Sluiten",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Maximize",,"Maximaliseren",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Minimize",,"Minimaliseren",,"Text",,"All",,"Microsoft Teams for Mac",,""
"We’re taking you back to the login page (this could take a few seconds)",,"We brengen u terug naar de aanmeldingspagina (dit kan enkele seconden duren)",,"Text",,"All",,"Microsoft Teams for Mac",,""
"About Microsoft Teams",,"Over Microsoft Teams",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Hide Microsoft Teams",,"Microsoft Teams verbergen",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Hide Others",,"Anderen verbergen",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Quit Microsoft Teams",,"Microsoft Teams afsluiten",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Services",,"Services",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Show All",,"Alles weergeven",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Development",,"Ontwikkeling",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Edit",,"Bewerken",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Delete",,"Verwijderen",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Paste and Match Style",,"Plakken en stijl aanpassen",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Redo",,"Opnieuw",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Select All",,"Alles selecteren",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Undo",,"Ongedaan maken",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Help",,"Help",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Legal Information",,"Juridische informatie",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Privacy Policy",,"Privacybeleid",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Microsoft Teams Help",,"Help bij Microsoft Teams",,"Text",,"All",,"Microsoft Teams for Mac",,""
"View",,"Weergeven",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Go Back",,"Terug gaan",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Go Forward",,"Volgende",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Toggle Full Screen",,"Volledig scherm in-/uitschakelen",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Window",,"Venster",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Bring All to Front",,"Alles naar voorgrond",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Zoom",,"In-/uitzoomen",,"Text",,"All",,"Microsoft Teams for Mac",,""
"More info",,"Meer informatie",,"Text",,"All",,"Microsoft Teams for Mac",,""
"In order to run Microsoft Teams, please free up some disk space.",,"Maak schijfruimte vrij om Microsoft Teams uit te voeren.",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Not enough space",,"Onvoldoende ruimte",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Accept with audio",,"Accepteren met geluid",,"Text",,"All",,"Microsoft Teams for Mac",,""
"close",,"sluiten",,"Text",,"All",,"Microsoft Teams for Mac",,""
"join meetup",,"deelnemen aan meetup",,"Text",,"All",,"Microsoft Teams for Mac",,""
"message",,"bericht",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Pop out",,"Loskoppelen",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Decline call",,"Oproep weigeren",,"Text",,"All",,"Microsoft Teams for Mac",,""
"reply",,"beantwoorden",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Accept screen share",,"Scherm delen accepteren",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Accept with video",,"Accepteren met video",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Microsoft Teams Notification",,"Melding van Microsoft Teams",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Oh no ... we can’t connect to the internet. Check your connection.",,"Er is geen verbinding met internet. Controleer de verbinding.",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Yikes! Looks like someone pulled the plug on the internet.",,"U hebt geen verbinding meer met internet.",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Error code - {0}",,"Foutcode: {0}",,"Text",,"All",,"Microsoft Teams for Mac",,""
""If that doesn't work, try <a href=""#"" id=""signoutLink"" target=""_blank"">signing out</a> and back in."",,""Als dat niet werkt, probeert u <a href=""#"" id=""signoutLink"" target=""_blank"">af te melden</a> en weer aan te melden."",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Password",,"Wachtwoord",,"Text",,"All",,"Microsoft Teams for Mac",,""
"For: {0}:{1}",,"Voor: {0}:{1}",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Your connection is not private",,"De verbinding is niet privé",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Proxy: {0}:{1}",,"Proxy: {0}:{1}",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Sign In",,"Aanmelden",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Signing In...",,"Aanmelden...",,"Text",,"All",,"Microsoft Teams for Mac",,""
"There is a glitch. Sorry for the inconvenience. Please sign in again.",,"Er is een probleem opgetreden. Excuses voor het ongemak. Meld u opnieuw aan.",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Reply",,"Beantwoorden",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Retry",,"Opnieuw proberen",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Retrying...",,"Opnieuw proberen...",,"Text",,"All",,"Microsoft Teams for Mac",,""
"That didn’t work. Please try again using your organizational sign-in name and password, or choose a different certificate.",,"Er is een fout opgetreden. Probeer het opnieuw en gebruik de aanmeldingsnaam en het wachtwoord van uw bedrijf, of kies een ander certificaat.",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Something's not right. Please click <b>Retry</b> then add this tab again once the app is finished restarting. You'll need to sign in using your credentials and select a valid certificate.",,"Er klopt iets niet. Klik op <b>Opnieuw</b> en voeg dit tabblad opnieuw toe wanneer de app opnieuw is opgestart. U moet zich aanmelden met uw referenties en een geldig certificaat selecteren.",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Sign in again",,"Opnieuw aanmelden",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Available",,"Beschikbaar",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Away",,"Afwezig",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Be right back",,"Zo terug",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Busy",,"Bezet",,"Text",,"All",,"Microsoft Teams for Mac",,""
"No connection",,"Geen verbinding",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Do not disturb",,"Niet storen",,"Text",,"All",,"Microsoft Teams for Mac",,""
"We ran into an issue",,"Er is een probleem opgetreden",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Idle",,"Niet actief",,"Text",,"All",,"Microsoft Teams for Mac",,""
"In a meeting",,"In een vergadering",,"Text",,"All",,"Microsoft Teams for Mac",,""
"New activity",,"Nieuwe activiteit",,"Text",,"All",,"Microsoft Teams for Mac",,""
"No network",,"Geen netwerk",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Offline",,"Offline",,"Text",,"All",,"Microsoft Teams for Mac",,""
"On the phone",,"Aan de telefoon",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Presenting",,"Presenteren",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Status unknown",,"Status onbekend",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Status set to {0}",,"Status is ingesteld op {0}",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Submit",,"Verzenden",,"Text",,"All",,"Microsoft Teams for Mac",,""
"We're switching you to your other account. It'll just take a moment...",,"U wordt overgeschakeld naar uw andere account. Even geduld...",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Open DevTools",,"DevTools openen",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Get logs",,"Logboeken ophalen",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Log out",,"Afmelden",,"Text",,"All",,"Microsoft Teams for Mac",,""
"My status",,"Mijn status",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Microsoft Teams is still running and you will continue to receive notifications.",,"Microsoft Teams is actief. U blijft meldingen ontvangen.",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Open",,"Openen",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Sign out",,"Afmelden",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Appear away",,"Als afwezig weergeven",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Reset status",,"Status opnieuw instellen",,"Text",,"All",,"Microsoft Teams for Mac",,""
"This dialog will auto close after the repair is done. If Teams process doesn't auto start in few minutes, please click on download option and install.",,"Dit dialoogvenster wordt automatisch gesloten nadat de herstelbewerking is voltooid. Als het Teams-proces niet automatisch wordt gestart over een paar minuten, klikt u op de downloadoptie en voert u de installatie uit.",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Repairing Teams...",,"Teams herstellen...",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Download",,"Downloaden",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Ok",,"OK",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Not on Teams yet?",,"Gebruik je Teams nog niet?",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Three happy people waving",,"Drie blije mensen zwaaien",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Sign-in address",,"Aanmeldingsadres",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Enter your work, school, or Microsoft account.",,"Meld je aan met je werk-, school- of Microsoft-account.",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Learn More",,"Meer informatie",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Learn More about Teams",,"Meer informatie over Teams",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Loading",,"Laden",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Sign up for free",,"Gratis registreren",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Sign in",,"Aanmelden",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Username",,"Gebruikersnaam",,"Text",,"All",,"Microsoft Teams for Mac",,""
"New chat",,"Nieuwe chat",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Settings",,"Instellingen",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Appear Away",,"Als Afwezig weergeven",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Be Right Back",,"Zo terug",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Do Not Disturb",,"Niet storen",,"Text",,"All",,"Microsoft Teams for Mac",,""
"On The Phone",,"Aan de telefoon",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Reset Status",,"Status opnieuw instellen",,"Text",,"All",,"Microsoft Teams for Mac",,""
"App initialization timed out",,"Time-out opgetreden voor app initialiseren",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Failed to load: {0}",,"Kan niet laden: {0}",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Failed to reach: {0}",,"Kan niet bereiken: {0}",,"Text",,"All",,"Microsoft Teams for Mac",,""
"Failed to connect to settings endpoint",,"Kan geen verbinding maken met instellingeneindpunt",,"Text",,"All",,"Microsoft Teams for Mac",,""
