PERMISSION NOTICE

The Microsoft “Terms of Use” (available at the www.microsoft.com website) govern all glossary terms in this document (“Glossary Terms”).  The following supplemental terms and conditions also apply.  If there is any conflict between the Terms of Use and the following terms and conditions, the following terms and conditions will take
Precedence over the Terms of Use.
         
1. No part of the Glossary Terms may be reproduced, adapted, distributed, or transmitted in any form or by any means, electronic, mechanical, or otherwise, including photocopying and entry into an information storage and/or retrieval system, for any purpose without the prior express consent of Microsoft Corporation. 

2. You may use the Glossary Terms in the development of any application software and you may also use the Glossary Terms for personal or non-commercial purposes only without the prior written consent of Microsoft Corporation, and only if all copies contain this Permission Notice and the Microsoft copyright notice in the Terms of Use.         
                                                                                                                                
3. You are not permitted to make any modifications, deletions or additions to the Glossary Terms.
 
4. Except as expressly set forth above, Microsoft’s publication of the Glossary Terms does not grant any rights to use, distribute, or implement any technology or intellectual property rights. All rights not expressly granted herein are expressly reserved by Microsoft.
"Source Term",,"Translation",,"String Category",,"Platform",,"Product",,"Version"
"To function properly, Camera needs your permission. Go to Settings to allow permission for Camera.",,"Pour fonctionner correctement, la caméra a besoin de votre autorisation. Accédez à Paramètres pour donner l’autorisation à la caméra.",,"AppData",,"All",,"Bing",,""
"App needs your permission to show you results and maps in your location.",,"L’application a besoin de votre autorisation pour vous montrer des résultats et des cartes pour votre emplacement.",,"AppData",,"All",,"Bing",,""
"Disable",,"Désactiver",,"AppData",,"All",,"Bing",,""
"Worldwide - English",,"Monde - Anglais",,"AppData",,"All",,"Bing",,""
"News",,"Actualités",,"AppData",,"All",,"Bing",,""
"Camera error",,"Erreur de caméra",,"AppData",,"All",,"Bing",,""
"Saudi Arabia",,"Arabie saoudite",,"AppData",,"All",,"Bing",,""
"Browser",,"Navigateur",,"AppData",,"All",,"Bing",,""
"Camera",,"Caméra",,"AppData",,"All",,"Bing",,""
"Tap to earn %d credits",,"Appuyer pour gagner %d crédits",,"AppData",,"All",,"Bing",,""
"Near Me",,"À proximité",,"AppData",,"All",,"Bing",,""
"This image is not available to download as wallpaper.",,"Cette image ne peut pas être téléchargée en tant que papier peint.",,"AppData",,"All",,"Bing",,""
"Bing · books search",,"Bing · Recherche de livres",,"AppData",,"All",,"Bing",,""
"A new version of the Bing Search app is available! Install it now?",,"Une nouvelle version de l’application Recherche Bing est disponible ! L’installer maintenant ?",,"AppData",,"All",,"Bing",,""
"Location added.",,"Emplacement ajouté.",,"AppData",,"All",,"Bing",,""
"After 30 minutes",,"Après 30 minutes",,"AppData",,"All",,"Bing",,""
"Russia",,"Russie",,"AppData",,"All",,"Bing",,""
"Turn off",,"Désactiver",,"AppData",,"All",,"Bing",,""
"Explore more breathtaking images",,"Découvrir plus d’images époustouflantes",,"AppData",,"All",,"Bing",,""
"Rate us",,"Nous évaluer",,"AppData",,"All",,"Bing",,""
"* Online prices may differ from in-store prices.",,"* Les prix en ligne peuvent être différents des prix en magasin.",,"AppData",,"All",,"Bing",,""
"Save",,"Enregistrer",,"AppData",,"All",,"Bing",,""
"Third Party Notices",,"Mentions tierces",,"AppData",,"All",,"Bing",,""
"Found the song, tap below to see details",,"Morceau trouvé, appuyez ci-dessous pour afficher les détails.",,"AppData",,"All",,"Bing",,""
"Deals near me",,"Offres à proximité",,"AppData",,"All",,"Bing",,""
"Show search history from other devices you\'re logged in to",,"Afficher l’historique de recherche des autres périphériques auxquels vous êtes connecté",,"AppData",,"All",,"Bing",,""
"Scan",,"Numériser",,"AppData",,"All",,"Bing",,""
"trending songs",,"morceaux les plus écoutés",,"AppData",,"All",,"Bing",,""
"Available points",,"Points disponibles",,"AppData",,"All",,"Bing",,""
"%s may have removed or replaced this image.",,"%s peut avoir supprimé ou remplacé cette image.",,"AppData",,"All",,"Bing",,""
"Invalid service.",,"Service non valide.",,"AppData",,"All",,"Bing",,""
"Search history deleted.",,"Historique de recherche supprimé.",,"AppData",,"All",,"Bing",,""
"More",,"Plus",,"AppData",,"All",,"Bing",,""
"We didn\'t quite catch that\nTry again?\n(It might help to get closer to the music)",,"Nous n’avons pas reconnu ce morceau.\nRéessayer ?\n(Essayez de vous rapprocher de la musique.)",,"AppData",,"All",,"Bing",,""
"Bing · news search",,"Bing · Recherche d’actualités",,"AppData",,"All",,"Bing",,""
"Beta User Community",,"Communauté d’utilisateurs bêta",,"AppData",,"All",,"Bing",,""
"Connection failed.",,"Échec de la connexion.",,"AppData",,"All",,"Bing",,""
"Web search",,"Recherche Web",,"AppData",,"All",,"Bing",,""
"Homepage",,"Page d’accueil",,"AppData",,"All",,"Bing",,""
"Clear all",,"Effacer tout",,"AppData",,"All",,"Bing",,""
"Popular",,"Populaire",,"AppData",,"All",,"Bing",,""
"For problems with Rewards, please contact Microsoft Rewards support.",,"Pour tout problème avec Rewards, contactez le support Microsoft Rewards.",,"AppData",,"All",,"Bing",,""
"Screenshot",,"Capture d’écran",,"AppData",,"All",,"Bing",,""
"Bookmarks",,"Signets",,"AppData",,"All",,"Bing",,""
"NE",,"NE",,"AppData",,"All",,"Bing",,""
"Open today",,"Ouvert aujourd’hui",,"AppData",,"All",,"Bing",,""
"Search or type URL",,"Recherchez ou saisissez une URL",,"AppData",,"All",,"Bing",,""
"Allow video and GIF previews to play automatically",,"Autoriser la lecture automatique des aperçus vidéo et GIF",,"AppData",,"All",,"Bing",,""
"Open page",,"Ouvrir une page",,"AppData",,"All",,"Bing",,""
"You\'ve signed in as %1$s in &lt;b&gt;Microsoft apps before&lt;/b&gt;:",,"Vous vous êtes déjà connecté aux applications &lt;b&gt;Microsoft&lt;/b&gt; en tant que %1$s :",,"AppData",,"All",,"Bing",,""
"Malay",,"Malais",,"AppData",,"All",,"Bing",,""
"Detail",,"Informations",,"AppData",,"All",,"Bing",,""
"Home screen",,"Écran d’accueil",,"AppData",,"All",,"Bing",,""
"Automatic",,"Automatique",,"AppData",,"All",,"Bing",,""
"People\'s Republic of China",,"République populaire de Chine",,"AppData",,"All",,"Bing",,""
"Let Bing notify you of important and useful updates",,"Autorisez Bing à vous informer des mises à jour importantes et utiles",,"AppData",,"All",,"Bing",,""
"Canada - English",,"Canada - Anglais",,"AppData",,"All",,"Bing",,""
"Related images",,"Images associées",,"AppData",,"All",,"Bing",,""
"Your search history, tabs and web pages are not cached while you are in private mode.",,"Votre historique de recherche, vos onglets et vos pages Web ne sont pas stockés dans votre mémoire cache lorsque vous êtes en mode privé.",,"AppData",,"All",,"Bing",,""
"Open in new tab",,"Ouvrir dans un nouvel onglet",,"AppData",,"All",,"Bing",,""
"Edit bookmark",,"Modifier le signet",,"AppData",,"All",,"Bing",,""
"Turkey",,"Turquie",,"AppData",,"All",,"Bing",,""
"Speak now in Dutch",,"Parlez maintenant en néerlandais.",,"AppData",,"All",,"Bing",,""
"Error when cleaning cache files.",,"Erreur lors du nettoyage des fichiers cache.",,"AppData",,"All",,"Bing",,""
"Feels like:",,"Ressentie :",,"AppData",,"All",,"Bing",,""
"Bad response.",,"Réponse incorrecte.",,"AppData",,"All",,"Bing",,""
"Drive there",,"Y aller en voiture",,"AppData",,"All",,"Bing",,""
"Clear bookmarks",,"Effacer les signets",,"AppData",,"All",,"Bing",,""
"Spain",,"Espagne",,"AppData",,"All",,"Bing",,""
"Off",,"Désactivée",,"AppData",,"All",,"Bing",,""
"Copyright information of today\'s image",,"Informations de copyright de l’image d’aujourd’hui",,"AppData",,"All",,"Bing",,""
"Download",,"Télécharger",,"AppData",,"All",,"Bing",,""
"Top",,"Haut",,"AppData",,"All",,"Bing",,""
"Image saved to Gallery.",,"Image enregistrée dans la Galerie.",,"AppData",,"All",,"Bing",,""
"United Kingdom",,"Royaume-Uni ",,"AppData",,"All",,"Bing",,""
" · %s views",," · %s vues",,"AppData",,"All",,"Bing",,""
"Fahrenheit",,"Fahrenheit",,"AppData",,"All",,"Bing",,""
"Feedback",,"Commentaires",,"AppData",,"All",,"Bing",,""
"Clear cache",,"Vider le cache",,"AppData",,"All",,"Bing",,""
"Always",,"Toujours",,"AppData",,"All",,"Bing",,""
"Official opening and closing hours",,"Heures d’ouverture et de fermeture officielles",,"AppData",,"All",,"Bing",,""
"Including results for: ",,"Inclut les résultats pour :",,"AppData",,"All",,"Bing",,""
"See all %s results",,"Afficher les %s résultats",,"AppData",,"All",,"Bing",,""
"There’s a problem with this website’s security certificate. This could mean that it’s set up to trick you or steal info you send to the server. Visiting this website could compromise your device and your personal data.",,"Un problème est survenu avec le certificat de sécurité de ce site Web. Ceci peut signifier qu’il est configuré pour vous arnaquer ou pour voler des informations que vous envoyez au serveur. Si vous visitez ce site Web, vous risquez de compromettre votre périphérique et vos données personnelles.",,"AppData",,"All",,"Bing",,""
"Listening for music…",,"Écoute de la musique...",,"AppData",,"All",,"Bing",,""
"Korean",,"Coréen",,"AppData",,"All",,"Bing",,""
"% Daily Value *",,"% des besoins quotidiens *",,"AppData",,"All",,"Bing",,""
"Want to know how to delete a bookmark?",,"Vous voulez savoir comment supprimer un signet ?",,"AppData",,"All",,"Bing",,""
"SafeSearch",,"Filtre adulte",,"AppData",,"All",,"Bing",,""
"Call",,"Appeler",,"AppData",,"All",,"Bing",,""
"Unpause search earning and get closer to Level 2 with this bonus!",,"Débloquez vos revenus de recherche et approchez-vous du niveau 2 grâce à ce bonus !",,"AppData",,"All",,"Bing",,""
"%s-star",,"%s étoile(s)",,"AppData",,"All",,"Bing",,""
"Mobile-friendly · ",,"Compatible mobile · ",,"AppData",,"All",,"Bing",,""
"Norwegian",,"Norvégien",,"AppData",,"All",,"Bing",,""
"%s pins",,"%s épingles",,"AppData",,"All",,"Bing",,""
"Precip",,"Précip.",,"AppData",,"All",,"Bing",,""
"Save to Gallery",,"Enregistrer dans la Galerie",,"AppData",,"All",,"Bing",,""
"Debug Options",,"Options de débogage",,"AppData",,"All",,"Bing",,""
"If you\’re signed out, you may need to sign in with your Microsoft account.",,"Si vous êtes déconnecté, vous pouvez devoir vous connecter avec votre compte Microsoft.",,"AppData",,"All",,"Bing",,""
"Oops! Your message is empty. Please write your feedback and try again.",,"Attention, votre message est vide. Saisissez votre commentaire et réessayez.",,"AppData",,"All",,"Bing",,""
"Russian",,"Russe",,"AppData",,"All",,"Bing",,""
"Web",,"Web",,"AppData",,"All",,"Bing",,""
"Do you want to download this file from %1$s?\n\nFile: %2$s",,"Voulez-vous télécharger ce fichier à partir de %1$s ?\n\nFichier : %2$s",,"AppData",,"All",,"Bing",,""
"Tomorrow",,"Demain",,"AppData",,"All",,"Bing",,""
"Device information:",,"Informations de périphérique :",,"AppData",,"All",,"Bing",,""
"Microsoft Account",,"Compte Microsoft",,"AppData",,"All",,"Bing",,""
"Claim now",,"Obtenir maintenant",,"AppData",,"All",,"Bing",,""
"Career",,"Carrière",,"AppData",,"All",,"Bing",,""
"Sorry, we couldn\'t find any result after filtered.",,"Désolé, nous n’avons trouvé aucun résultat après filtrage.",,"AppData",,"All",,"Bing",,""
"Access to phone storage is needed to save images and files.",,"L’accès au stockage du téléphone est nécessaire pour enregistrer des images et des fichiers.",,"AppData",,"All",,"Bing",,""
"Page not found",,"Page introuvable",,"AppData",,"All",,"Bing",,""
"Do you want to delete this item from your history?",,"Voulez-vous supprimer cet élément de votre historique ?",,"AppData",,"All",,"Bing",,""
"\u00A9 Image may be subject to copyright.",,"\u00A9 L’image peut être soumise au copyright.",,"AppData",,"All",,"Bing",,""
"Copy URL",,"Copier l’URL",,"AppData",,"All",,"Bing",,""
"Japanese",,"Japonais",,"AppData",,"All",,"Bing",,""
"Home page feed personalization",,"Personnalisation du flux de la page d’accueil",,"AppData",,"All",,"Bing",,""
"Turn on to enable home page news feed.",,"Activer le flux d’actualités sur le page d’accueil",,"AppData",,"All",,"Bing",,""
"Open page by address",,"Ouvrir une page par adresse",,"AppData",,"All",,"Bing",,""
"Reset personalization of your home page feed",,"Réinitialiser la personnalisation du flux de votre page d’accueil",,"AppData",,"All",,"Bing",,""
"Brazil",,"Brésil",,"AppData",,"All",,"Bing",,""
"URL",,"URL",,"AppData",,"All",,"Bing",,""
"%d more offers",,"%d offres supplémentaires",,"AppData",,"All",,"Bing",,""
"Indonesian",,"Indonésien",,"AppData",,"All",,"Bing",,""
"This device",,"Ce périphérique",,"AppData",,"All",,"Bing",,""
"Ads",,"Annonces",,"AppData",,"All",,"Bing",,""
"Finnish",,"Finnois",,"AppData",,"All",,"Bing",,""
"Translation progress ",,"Progression de la traduction",,"AppData",,"All",,"Bing",,""
"Enter destination",,"Entrer une destination",,"AppData",,"All",,"Bing",,""
"Sorry, Microsoft Rewards is not available in this country or region.",,"Désolé, Microsoft Rewards n’est pas disponible dans ce pays ou cette région.",,"AppData",,"All",,"Bing",,""
"Display language",,"Langue d’affichage",,"AppData",,"All",,"Bing",,""
"Login failed.",,"Échec de connexion.",,"AppData",,"All",,"Bing",,""
"Others",,"Autres",,"AppData",,"All",,"Bing",,""
"Showing filtered results",,"Affichage des résultats filtrés",,"AppData",,"All",,"Bing",,""
"Performance mode",,"Mode de performances",,"AppData",,"All",,"Bing",,""
"Sorry, the content you\'ve requested is currently unavailable in your location.",,"Le contenu demandé n’est actuellement pas disponible dans votre emplacement.",,"AppData",,"All",,"Bing",,""
"Show me everything",,"Afficher tout",,"AppData",,"All",,"Bing",,""
"Set Bing as default assistant",,"Définir Bing comme assistant par défaut",,"AppData",,"All",,"Bing",,""
"Name not found.",,"Nom introuvable.",,"AppData",,"All",,"Bing",,""
"Something went wrong, please try again",,"Un problème est survenu, réessayez",,"AppData",,"All",,"Bing",,""
"Brush size",,"Taille de brosse",,"AppData",,"All",,"Bing",,""
"Any other ideas?",,"D’autres idées ?",,"AppData",,"All",,"Bing",,""
"From multiple sources",,"De plusieurs sources",,"AppData",,"All",,"Bing",,""
"Estonian",,"Estonien",,"AppData",,"All",,"Bing",,""
"After 24 hours",,"Après 24 heures",,"AppData",,"All",,"Bing",,""
"Shop on Bing",,"Acheter sur Bing",,"AppData",,"All",,"Bing",,""
"Hmong Daw",,"Hmong Daw",,"AppData",,"All",,"Bing",,""
"Sign in to your Microsoft account",,"Se connecter à votre compte Microsoft",,"AppData",,"All",,"Bing",,""
"Send page to",,"Envoyer la page à",,"AppData",,"All",,"Bing",,""
"Yes - Rate us!",,"Oui - Évaluez-nous !",,"AppData",,"All",,"Bing",,""
"%d Related Collections",,"%d collections associées",,"AppData",,"All",,"Bing",,""
"E",,"E",,"AppData",,"All",,"Bing",,""
"Welsh",,"Gallois",,"AppData",,"All",,"Bing",,""
"Report a problem",,"Signaler un problème",,"AppData",,"All",,"Bing",,""
"Mexico",,"Mexique",,"AppData",,"All",,"Bing",,""
"Got it",,"Compris",,"AppData",,"All",,"Bing",,""
"Welcome to the New Bing",,"Bienvenue dans le nouveau Bing",,"AppData",,"All",,"Bing",,""
"Forward",,"Avant",,"AppData",,"All",,"Bing",,""
"View all history",,"Afficher tout l’historique",,"AppData",,"All",,"Bing",,""
"Bookmark updated",,"Signet mis à jour",,"AppData",,"All",,"Bing",,""
"Clear search history",,"Effacer l’historique de recherche",,"AppData",,"All",,"Bing",,""
"Calories: ",,"Calories : ",,"AppData",,"All",,"Bing",,""
"Hindi",,"Hindi",,"AppData",,"All",,"Bing",,""
"Maybe later",,"Peut-être plus tard",,"AppData",,"All",,"Bing",,""
"Use system browser",,"Utiliser le navigateur système",,"AppData",,"All",,"Bing",,""
"This page is already in %s",,"Cette page est déjà en %s",,"AppData",,"All",,"Bing",,""
"Failed to delete bookmark.",,"Échec de suppression du signet.",,"AppData",,"All",,"Bing",,""
"Read other reviews on %s",,"Lire d’autres avis sur %s",,"AppData",,"All",,"Bing",,""
"Can\'t use the microphone. Try restarting Bing.",,"Impossible d’utiliser le microphone. Essayez de redémarrer Bing.",,"AppData",,"All",,"Bing",,""
"Tap to close menu",,"Appuyer pour fermer le menu",,"AppData",,"All",,"Bing",,""
"Connection is not private",,"La connexion n’est pas privée",,"AppData",,"All",,"Bing",,""
"English",,"Anglais",,"AppData",,"All",,"Bing",,""
"Enter starting point",,"Entrer un point de départ",,"AppData",,"All",,"Bing",,""
"Unhandled error.",,"Erreur non traitée.",,"AppData",,"All",,"Bing",,""
"Places near me",,"Lieux à proximité",,"AppData",,"All",,"Bing",,""
"Let\'s do it",,"Évaluez-nous",,"AppData",,"All",,"Bing",,""
"The photos you upload will be stored and may be used to improve Microsoft services.",,"Les photos que vous téléchargez seront stockées et sont susceptibles d’être utilisées pour améliorer les services Microsoft.",,"AppData",,"All",,"Bing",,""
"Most helpful positive reviews",,"Avis positifs les plus utiles",,"AppData",,"All",,"Bing",,""
"Can\'t open page",,"Impossible d’ouvrir la page",,"AppData",,"All",,"Bing",,""
"No results in this area",,"Aucun résultat dans cette zone",,"AppData",,"All",,"Bing",,""
"Get started",,"Prise en main",,"AppData",,"All",,"Bing",,""
"Error initializing YouTube player: %s",,"Erreur d’initialisation du lecteur YouTube : %s",,"AppData",,"All",,"Bing",,""
"Continue to this web page (not recommended)",,"Continuer vers cette page Web (pas recommandé)",,"AppData",,"All",,"Bing",,""
"Authentication error.",,"Erreur d’authentification.",,"AppData",,"All",,"Bing",,""
"on the list",,"à faire",,"AppData",,"All",,"Bing",,""
"Australia",,"Australie",,"AppData",,"All",,"Bing",,""
"When app closed",,"Lorsque l’application se ferme",,"AppData",,"All",,"Bing",,""
"Sorry, the content you requested is not available in your location. Please check your location permission and try again later.",,"Le contenu demandé n’est pas disponible à votre emplacement. Vérifiez les autorisations de votre emplacement et réessayez ultérieurement.",,"AppData",,"All",,"Bing",,""
"Find in page",,"Rechercher dans la page",,"AppData",,"All",,"Bing",,""
"Use Celsius or Fahrenheit as unit when displaying temperature",,"Utiliser les degrés Celsius ou Fahrenheit comme unité d’affichage de la température",,"AppData",,"All",,"Bing",,""
"Region and Languages",,"Région et langues",,"AppData",,"All",,"Bing",,""
"Earn Now",,"Gagner",,"AppData",,"All",,"Bing",,""
"My location",,"Mon emplacement",,"AppData",,"All",,"Bing",,""
"Amenities",,"Équipements",,"AppData",,"All",,"Bing",,""
"Popular Dishes",,"Plats populaires",,"AppData",,"All",,"Bing",,""
"Delete location",,"Supprimer l’emplacement",,"AppData",,"All",,"Bing",,""
"Germany",,"Allemagne",,"AppData",,"All",,"Bing",,""
"Open",,"Ouvert",,"AppData",,"All",,"Bing",,""
"All your stuff is still here: bookmarks, history and saved images in the Gallery",,"Tous vos documents sont encore là : signets, historique et images enregistrées dans la Galerie",,"AppData",,"All",,"Bing",,""
"Chinese Simplified",,"Chinois simplifié",,"AppData",,"All",,"Bing",,""
"Once you do, you can manage your search history here. Searches aren\'t saved when you\'re in Private mode.",,"Vous pouvez alors gérer votre historique de recherche ici. Les recherches ne sont pas enregistrées lorsque vous êtes en mode privé.",,"AppData",,"All",,"Bing",,""
"Search images",,"Rechercher des images",,"AppData",,"All",,"Bing",,""
"Today\'s Wallpaper",,"Papier peint du jour",,"AppData",,"All",,"Bing",,""
"Are you sure you want to sign out of this Microsoft account?",,"Voulez-vous vous déconnecter de ce compte Microsoft ?",,"AppData",,"All",,"Bing",,""
"Movies",,"Cinéma",,"AppData",,"All",,"Bing",,""
"Data cleared!",,"Données effacées !",,"AppData",,"All",,"Bing",,""
"Turn this on to enable a home page feed that is personalized based on your use of the feed.",,"Activez cette option pour activer un flux de page d’accueil personnalisé basé sur votre utilisation du flux.",,"AppData",,"All",,"Bing",,""
"Sorry, your device does not support this setting.",,"Désolé, votre périphérique ne prend pas en charge ce paramètre.",,"AppData",,"All",,"Bing",,""
"Daily image from Bing",,"Image quotidienne de Bing",,"AppData",,"All",,"Bing",,""
"Sweden",,"Suède",,"AppData",,"All",,"Bing",,""
"Explore More",,"Voir plus",,"AppData",,"All",,"Bing",,""
"min",,"min",,"AppData",,"All",,"Bing",,""
"Distance: ",,"Distance : ",,"AppData",,"All",,"Bing",,""
"Enable",,"Activer",,"AppData",,"All",,"Bing",,""
"Open in private mode tab",,"Ouvrir dans un onglet en mode privé",,"AppData",,"All",,"Bing",,""
"Fact checked by %s",,"Information vérifiée par %s",,"AppData",,"All",,"Bing",,""
"Clear for this device only",,"Effacer sur ce périphérique uniquement",,"AppData",,"All",,"Bing",,""
"Directions",,"Instructions",,"AppData",,"All",,"Bing",,""
"Strict",,"Stricte",,"AppData",,"All",,"Bing",,""
"Success",,"Réussite",,"AppData",,"All",,"Bing",,""
"Microphone status is unknown.",,"Le statut du microphone est inconnu.",,"AppData",,"All",,"Bing",,""
"Request mobile site",,"Demander la version mobile",,"AppData",,"All",,"Bing",,""
"Aim at barcode or QR code",,"Viser le code-barres ou le code QR",,"AppData",,"All",,"Bing",,""
"Tutorial",,"Didacticiel",,"AppData",,"All",,"Bing",,""
"Tap to start speaking.",,"Appuyez pour commencer à parler.",,"AppData",,"All",,"Bing",,""
"Maps",,"Cartes",,"AppData",,"All",,"Bing",,""
""Related searches for ""%s"":"",,"Recherches associées pour « %s » :",,"AppData",,"All",,"Bing",,""
"Sometimes you can\'t get there from here. This is one of those times. Try using different locations.",,"Il y a parfois des trajets impossibles. C’en est un. Utilisez d’autres emplacements.",,"AppData",,"All",,"Bing",,""
"Set Bing as your default assistant and search with one press!",,"Définissez Bing comme assistant par défaut et effectuez vos recherches en un clic !",,"AppData",,"All",,"Bing",,""
"No more result",,"Aucun résultat supplémentaire",,"AppData",,"All",,"Bing",,""
" and other details",," et autres détails",,"AppData",,"All",,"Bing",,""
"Don\'t show search history from my other devices",,"Ne pas afficher l’historique de recherche de mes autres périphériques",,"AppData",,"All",,"Bing",,""
"dismiss",,"ignorer",,"AppData",,"All",,"Bing",,""
"Privacy and Cookies",,"Confidentialité et cookies",,"AppData",,"All",,"Bing",,""
"Share image",,"Partager l’image",,"AppData",,"All",,"Bing",,""
"Chinese Traditional",,"Chinois traditionnel",,"AppData",,"All",,"Bing",,""
"In-depth Coverage",,"Plus d’articles",,"AppData",,"All",,"Bing",,""
"Accessibility",,"Accessibilité",,"AppData",,"All",,"Bing",,""
"Set Bing to automatically close your tabs",,"Définir Bing pour qu’il ferme automatiquement vos onglets",,"AppData",,"All",,"Bing",,""
"Personalized home page feed",,"Flux de page d’accueil personnalisé",,"AppData",,"All",,"Bing",,""
"Close all tabs",,"Fermer tous les onglets",,"AppData",,"All",,"Bing",,""
"Data from: ",,"Données de :",,"AppData",,"All",,"Bing",,""
"Hey, frequent flyer! Your location has changed, so we need to switch things around to make sure you\'re seeing the right stuff.\n\nYou can always change your region in settings.",,"Bonjour, globe-trotter ! Votre emplacement a changé, et nous devons donc modifier certaines données pour nous assurer que vous voyez les bonnes informations.\n\nVous pouvez toujours modifier votre région dans les paramètres.",,"AppData",,"All",,"Bing",,""
"Menu",,"Menu",,"AppData",,"All",,"Bing",,""
"Region",,"Région",,"AppData",,"All",,"Bing",,""
"Bing · product search",,"Bing · Recherche de produits",,"AppData",,"All",,"Bing",,""
"Filters",,"Filtres",,"AppData",,"All",,"Bing",,""
"Latvian",,"Letton",,"AppData",,"All",,"Bing",,""
"Search",,"Recherche",,"AppData",,"All",,"Bing",,""
"Choose image quality",,"Choisir la qualité de l’image",,"AppData",,"All",,"Bing",,""
"%d Related Collection",,"Collection associée %d",,"AppData",,"All",,"Bing",,""
"Austria",,"Autriche",,"AppData",,"All",,"Bing",,""
